,Date,Rented_Bike_Count,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning_Day,Hotness
4551,08/06/2018,1416,15,26.2,51.0,3.3,1104.0,15.2,"2,87",0.0,0.0,Summer,No Holiday,Yes,
4552,08/06/2018,1668,16,26.6,49.0,3.2,,15.0,"2,35",0.0,0.0,Summer,No Holiday,Yes,
4553,08/06/2018,2314,17,26.9,49.0,2.3,1210.0,15.2,"1,72",0.0,0.0,Summer,No Holiday,Yes,
4554,08/06/2018,3309,18,26.2,,2.2,1183.0,16.1,"0,88",0.0,0.0,Summer,No Holiday,Yes,
4555,08/06/2018,2797,19,24.5,63.0,3.1,970.0,16.9,"0,46",0.0,0.0,Summer,No Holiday,Yes,
4556,08/06/2018,2476,20,22.6,71.0,1.8,856.0,17.0,"0,11",0.0,0.0,Summer,No Holiday,Yes,
4557,08/06/2018,2337,21,21.2,77.0,1.7,638.0,16.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4558,08/06/2018,2140,22,20.5,78.0,0.9,550.0,16.5,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4559,08/06/2018,1672,23,20.0,79.0,1.4,510.0,16.2,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4560,09/06/2018,1247,0,19.7,83.0,,390.0,16.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4561,09/06/2018,1029,1,19.7,81.0,0.6,419.0,16.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4562,09/06/2018,732,2,19.4,84.0,0.7,,16.6,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4563,09/06/2018,535,3,19.1,84.0,0.6,421.0,16.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4564,09/06/2018,352,4,19.0,83.0,0.4,473.0,16.0,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4565,09/06/2018,262,5,19.0,85.0,0.4,467.0,16.4,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4566,09/06/2018,381,6,19.0,84.0,0.5,440.0,16.2,"0,05",0.0,0.0,Summer,No Holiday,Yes,
4567,09/06/2018,616,7,20.2,,1.1,708.0,15.1,"0,41",0.0,0.0,Summer,No Holiday,Yes,
4568,09/06/2018,963,8,21.9,62.0,0.9,1071.0,14.2,"1,03",0.0,0.0,Summer,No Holiday,Yes,
4569,09/06/2018,1102,9,24.0,55.0,1.8,,14.3,"1,81",0.0,0.0,Summer,No Holiday,Yes,
4570,09/06/2018,1156,10,25.8,49.0,1.3,1442.0,14.2,"2,42",0.0,0.0,Summer,No Holiday,Yes,
4571,09/06/2018,1200,11,27.2,46.0,1.7,1301.0,14.5,"2,88",0.0,0.0,Summer,No Holiday,Yes,
4572,09/06/2018,1462,12,28.2,42.0,1.4,1563.0,14.0,"2,84",0.0,0.0,Summer,No Holiday,Yes,
4573,09/06/2018,1583,13,28.8,42.0,2.0,1438.0,14.6,"2,38",0.0,0.0,Summer,No Holiday,Yes,
4574,09/06/2018,1744,14,30.1,35.0,1.4,1583.0,12.9,"2,53",0.0,0.0,Summer,No Holiday,Yes,
4575,09/06/2018,1890,15,29.6,40.0,2.5,1546.0,14.5,"1,96",0.0,0.0,Summer,No Holiday,Yes,
4576,09/06/2018,2297,16,28.7,40.0,2.5,1474.0,13.7,"1,0",0.0,0.0,Summer,No Holiday,Yes,
4577,09/06/2018,2355,17,28.2,39.0,2.9,1653.0,12.9,"0,7",0.0,0.0,Summer,No Holiday,Yes,
4578,09/06/2018,1934,18,27.3,42.0,1.2,2000.0,13.2,"0,19",0.0,0.0,Summer,No Holiday,Yes,
4579,09/06/2018,1058,19,25.7,47.0,1.8,2000.0,13.5,"0,04",0.0,0.0,Summer,No Holiday,Yes,
4580,09/06/2018,246,20,23.7,62.0,1.6,1402.0,15.9,"0,0",0.4,0.0,Summer,No Holiday,Yes,
4581,09/06/2018,225,21,22.4,72.0,1.5,1816.0,17.0,"0,0",0.1,0.0,Summer,No Holiday,Yes,
4582,09/06/2018,776,22,21.0,75.0,1.3,2000.0,16.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4583,09/06/2018,766,23,20.7,66.0,1.6,2000.0,14.1,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4584,10/06/2018,483,0,20.2,66.0,1.5,2000.0,13.6,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4585,10/06/2018,375,1,19.7,,1.2,1986.0,14.2,"0,0",0.5,0.0,Summer,No Holiday,Yes,
4586,10/06/2018,162,2,19.2,69.0,1.3,2000.0,13.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4587,10/06/2018,150,3,18.6,78.0,0.8,1997.0,14.6,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4588,10/06/2018,174,4,18.3,72.0,1.7,2000.0,13.1,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4589,10/06/2018,138,5,18.4,70.0,1.4,2000.0,12.8,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4590,10/06/2018,216,6,18.3,71.0,0.9,2000.0,12.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4591,10/06/2018,313,7,18.4,68.0,0.6,2000.0,12.3,"0,04",0.0,0.0,Summer,No Holiday,Yes,
4592,10/06/2018,619,8,19.0,65.0,2.0,,12.2,"0,28",0.0,0.0,Summer,No Holiday,Yes,
4593,10/06/2018,786,9,19.2,65.0,1.4,2000.0,12.4,"0,34",0.0,0.0,Summer,No Holiday,Yes,
4594,10/06/2018,942,10,20.2,62.0,1.8,2000.0,12.6,"0,82",0.0,0.0,Summer,No Holiday,Yes,
4595,10/06/2018,1074,11,21.3,56.0,1.5,,12.1,"1,18",0.0,0.0,Summer,No Holiday,Yes,
4596,10/06/2018,1442,12,23.2,50.0,2.2,1988.0,12.1,"2,45",0.0,0.0,Summer,No Holiday,Yes,
4597,10/06/2018,1752,13,24.2,48.0,1.2,1968.0,12.4,"2,19",0.0,0.0,Summer,No Holiday,Yes,
4598,10/06/2018,1985,14,24.1,51.0,1.1,2000.0,13.3,"1,58",0.0,0.0,Summer,No Holiday,Yes,
4599,10/06/2018,2182,15,24.8,49.0,1.2,2000.0,13.3,"1,34",0.0,0.0,Summer,No Holiday,Yes,
4600,10/06/2018,2333,16,24.8,51.0,1.6,2000.0,13.9,"1,17",0.0,0.0,Summer,No Holiday,Yes,
4601,10/06/2018,2431,17,24.6,,1.3,2000.0,14.0,"0,82",0.0,0.0,Summer,No Holiday,Yes,
4602,10/06/2018,2367,18,24.1,53.0,1.3,2000.0,13.9,"0,48",0.0,0.0,Summer,No Holiday,Yes,
4603,10/06/2018,2267,19,234.0,55.0,1.0,,13.8,"0,12",0.0,0.0,Summer,No Holiday,Yes,
4604,10/06/2018,2300,20,22.8,55.0,,,13.2,"0,01",0.0,0.0,Summer,No Holiday,Yes,
4605,10/06/2018,2026,21,22.1,55.0,1.5,2000.0,12.6,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4606,10/06/2018,1634,22,21.5,55.0,1.8,2000.0,12.0,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4607,10/06/2018,1191,23,20.9,56.0,1.5,2000.0,11.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4608,11/06/2018,918,0,20.3,58.0,1.4,2000.0,11.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4609,11/06/2018,555,1,19.8,59.0,,2000.0,11.5,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4610,11/06/2018,353,2,19.2,,1.5,2000.0,11.2,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4611,11/06/2018,232,3,18.8,61.0,1.3,2000.0,11.1,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4612,11/06/2018,194,4,18.8,60.0,1.0,2000.0,10.8,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4613,11/06/2018,324,5,18.8,61.0,1.2,2000.0,11.1,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4614,11/06/2018,807,6,18.6,61.0,0.8,2000.0,10.9,"0,03",0.0,0.0,Summer,No Holiday,Yes,
4615,11/06/2018,1629,7,19.1,59.0,1.1,2000.0,10.8,"0,38",0.0,0.0,Summer,No Holiday,Yes,
4616,11/06/2018,2375,8,20.7,55.0,1.5,2000.0,11.3,"1,23",0.0,0.0,Summer,No Holiday,Yes,
4617,11/06/2018,1307,9,22.2,48.0,1.7,1889.0,10.6,"1,77",0.0,0.0,Summer,No Holiday,Yes,
4618,11/06/2018,992,10,23.7,47.0,1.3,2000.0,11.7,"2,67",0.0,0.0,Summer,No Holiday,Yes,
4619,11/06/2018,1107,11,23.2,52.0,1.4,2000.0,12.7,"1,53",0.0,0.0,Summer,No Holiday,Yes,
4620,11/06/2018,1204,12,23.2,52.0,1.2,2000.0,12.7,"0,82",0.0,0.0,Summer,No Holiday,Yes,
4621,11/06/2018,1033,13,23.7,,1.2,2000.0,12.3,"1,04",0.0,0.0,Summer,No Holiday,Yes,
4622,11/06/2018,1075,14,23.9,47.0,1.0,2000.0,11.8,"0,97",0.0,0.0,Summer,No Holiday,Yes,
4623,11/06/2018,1240,15,22.2,60.0,1.3,1907.0,14.0,"0,34",0.0,0.0,Summer,No Holiday,Yes,
4624,11/06/2018,1220,16,22.0,60.0,1.8,2000.0,13.8,"0,14",0.0,0.0,Summer,No Holiday,Yes,
4625,11/06/2018,1475,17,20.7,72.0,3.4,2000.0,15.4,"0,11",0.0,0.0,Summer,No Holiday,Yes,
4626,11/06/2018,1491,18,19.8,,3.9,2000.0,16.2,"0,12",0.0,0.0,Summer,No Holiday,Yes,
4627,11/06/2018,873,19,19.4,85.0,1.2,1651.0,16.8,"0,08",0.5,0.0,Summer,No Holiday,Yes,
4628,11/06/2018,1280,20,19.1,84.0,1.7,2000.0,16.3,"0,04",0.0,0.0,Summer,No Holiday,Yes,
4629,11/06/2018,1647,21,19.0,82.0,1.0,2000.0,15.8,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4630,11/06/2018,1117,22,19.0,76.0,0.1,2000.0,14.6,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4631,11/06/2018,384,23,18.2,93.0,0.8,460.0,17.0,"0,0",3.5,0.0,Summer,No Holiday,Yes,
4632,12/06/2018,470,0,18.0,94.0,0.7,1906.0,17.0,"0,0",1.0,0.0,Summer,No Holiday,Yes,
4633,12/06/2018,454,1,17.7,92.0,0.9,1958.0,16.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4634,12/06/2018,385,2,17.7,87.0,1.2,2000.0,15.5,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4635,12/06/2018,206,3,17.5,87.0,0.5,1995.0,15.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4636,12/06/2018,144,4,17.5,84.0,0.8,2000.0,14.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4637,12/06/2018,296,5,17.2,87.0,0.6,2000.0,15.0,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4638,12/06/2018,740,6,16.7,85.0,1.0,2000.0,14.1,"0,03",0.0,0.0,Summer,No Holiday,Yes,
4639,12/06/2018,1573,7,17.1,77.0,1.5,1748.0,13.0,"0,49",0.0,0.0,Summer,No Holiday,Yes,
4640,12/06/2018,2495,8,19.0,67.0,1.1,1976.0,12.7,"1,29",0.0,0.0,Summer,No Holiday,Yes,
4641,12/06/2018,1317,9,21.1,,0.9,1998.0,13.0,"2,18",0.0,0.0,Summer,No Holiday,Yes,
4642,12/06/2018,971,10,22.1,53.0,1.1,1999.0,12.0,"2,28",0.0,0.0,Summer,No Holiday,Yes,
4643,12/06/2018,1092,11,22.9,54.0,2.6,1959.0,13.0,"2,56",0.0,0.0,Summer,No Holiday,Yes,
4644,12/06/2018,1202,12,24.0,51.0,1.8,2000.0,13.2,"2,29",0.0,0.0,Summer,No Holiday,Yes,
4645,12/06/2018,1215,13,25.7,46.0,0.8,2000.0,13.2,"3,18",0.0,0.0,Summer,No Holiday,Yes,
4646,12/06/2018,1246,14,25.6,45.0,2.2,1961.0,12.7,"1,39",0.0,0.0,Summer,No Holiday,Yes,
4647,12/06/2018,1427,15,26.2,42.0,2.7,1977.0,12.2,"1,59",0.0,0.0,Summer,No Holiday,Yes,
4648,12/06/2018,1714,16,26.2,47.0,3.8,1996.0,13.9,"2,45",0.0,0.0,Summer,No Holiday,Yes,
4649,12/06/2018,2270,17,26.4,,3.0,1976.0,14.1,"1,76",0.0,0.0,Summer,No Holiday,Yes,
4650,12/06/2018,3404,18,24.9,53.0,3.6,2000.0,14.6,"1,28",0.0,0.0,Summer,No Holiday,Yes,
4651,12/06/2018,2873,19,23.1,58.0,2.4,1997.0,14.3,"0,59",0.0,0.0,Summer,No Holiday,Yes,
4652,12/06/2018,2579,20,21.6,62.0,3.3,2000.0,13.9,"0,09",0.0,0.0,Summer,No Holiday,Yes,
4653,12/06/2018,2505,21,20.6,70.0,1.8,1986.0,14.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4654,12/06/2018,2309,22,20.0,,1.0,2000.0,14.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4655,12/06/2018,1657,23,19.5,72.0,0.6,1989.0,14.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4656,13/06/2018,1274,0,19.3,76.0,1.2,1968.0,14.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4657,13/06/2018,1088,1,18.9,77.0,0.7,1987.0,14.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4658,13/06/2018,847,2,18.4,75.0,0.6,1986.0,13.8,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4659,13/06/2018,591,3,18.5,73.0,1.0,1951.0,13.5,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4660,13/06/2018,421,4,18.7,74.0,0.9,,13.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4661,13/06/2018,290,5,18.6,76.0,0.4,1957.0,14.2,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4662,13/06/2018,416,6,18.7,75.0,0.9,1923.0,14.1,"0,06",0.0,0.0,Summer,No Holiday,Yes,
4663,13/06/2018,657,7,19.4,69.0,0.3,1277.0,13.5,"0,42",0.0,0.0,Summer,No Holiday,Yes,
4664,13/06/2018,959,8,20.7,65.0,1.5,1004.0,13.8,"0,97",0.0,0.0,Summer,No Holiday,Yes,
4665,13/06/2018,1111,9,22.6,59.0,1.6,,14.1,"1,8",0.0,0.0,Summer,No Holiday,Yes,
4666,13/06/2018,1269,10,23.0,57.0,2.2,1145.0,14.0,"1,1",0.0,0.0,Summer,No Holiday,Yes,
4667,13/06/2018,1478,11,24.5,51.0,1.5,1333.0,13.6,"1,97",0.0,0.0,Summer,No Holiday,Yes,
4668,13/06/2018,1747,12,24.5,56.0,2.3,1094.0,15.1,"1,74",0.0,0.0,Summer,No Holiday,Yes,
4669,13/06/2018,1834,13,24.9,52.0,1.8,1554.0,14.3,"1,7",0.0,0.0,Summer,No Holiday,Yes,
4670,13/06/2018,2088,14,26.6,50.0,2.4,1119.0,15.3,"2,95",0.0,0.0,Summer,No Holiday,Yes,
4671,13/06/2018,2288,15,25.5,50.0,,1025.0,14.3,"0,47",0.0,0.0,Summer,No Holiday,Yes,
4672,13/06/2018,2474,16,25.8,50.0,1.7,1152.0,14.5,"0,66",0.0,0.0,Summer,No Holiday,Yes,
4673,13/06/2018,2664,17,25.6,57.0,3.3,919.0,16.4,"0,87",0.0,0.0,Summer,No Holiday,Yes,
4674,13/06/2018,2479,18,234.0,63.0,3.6,1245.0,15.9,"0,5",0.0,0.0,Summer,No Holiday,Yes,
4675,13/06/2018,2404,19,22.8,64.0,2.3,,15.6,"0,45",0.0,0.0,Summer,No Holiday,Yes,
4676,13/06/2018,2276,20,22.1,65.0,1.3,1611.0,15.2,"0,09",0.0,0.0,Summer,No Holiday,Yes,
4677,13/06/2018,2166,21,21.8,67.0,0.0,1485.0,15.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4678,13/06/2018,1934,22,21.6,66.0,1.2,1438.0,14.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4679,13/06/2018,1394,23,21.5,62.0,0.1,1827.0,13.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4680,14/06/2018,1047,0,21.1,69.0,0.5,1086.0,15.1,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4681,14/06/2018,715,1,20.8,72.0,1.0,912.0,15.5,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4682,14/06/2018,453,2,20.8,73.0,0.8,829.0,15.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4683,14/06/2018,289,3,20.8,73.0,0.7,756.0,15.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4684,14/06/2018,193,4,21.0,72.0,0.8,677.0,15.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4685,14/06/2018,154,5,20.3,84.0,3.2,518.0,17.5,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4686,14/06/2018,100,6,19.5,95.0,1.4,179.0,18.6,"0,0",1.5,0.0,Summer,No Holiday,Yes,
4687,14/06/2018,94,7,19.4,97.0,0.9,272.0,18.9,"0,0",13.5,0.0,Summer,No Holiday,Yes,
4688,14/06/2018,187,8,18.9,97.0,1.2,492.0,18.4,"0,06",11.5,0.0,Summer,No Holiday,Yes,
4689,14/06/2018,175,9,19.1,96.0,0.6,273.0,18.4,"0,17",1.5,0.0,Summer,No Holiday,Yes,
4690,14/06/2018,532,10,19.7,94.0,,497.0,18.7,"0,61",1.0,0.0,Summer,No Holiday,Yes,
4691,14/06/2018,735,11,20.5,,1.7,770.0,16.7,"1,25",0.0,0.0,Summer,No Holiday,Yes,
4692,14/06/2018,945,12,21.2,75.0,0.7,876.0,16.5,"1,07",0.0,0.0,Summer,No Holiday,Yes,
4693,14/06/2018,1056,13,22.8,,1.2,930.0,16.3,"1,55",0.0,0.0,Summer,No Holiday,Yes,
4694,14/06/2018,1153,14,23.8,62.0,1.2,,16.0,"1,91",0.0,0.0,Summer,No Holiday,Yes,
4695,14/06/2018,1292,15,24.6,57.0,1.8,1664.0,15.5,"1,54",0.0,0.0,Summer,No Holiday,Yes,
4696,14/06/2018,1550,16,25.0,56.0,0.7,1723.0,15.6,"1,27",0.0,0.0,Summer,No Holiday,Yes,
4697,14/06/2018,1934,17,24.6,57.0,1.0,1866.0,15.5,"0,45",0.0,0.0,Summer,No Holiday,Yes,
4698,14/06/2018,2962,18,24.0,61.0,1.5,,16.0,"0,26",0.0,0.0,Summer,No Holiday,Yes,
4699,14/06/2018,1856,19,23.6,63.0,0.6,1956.0,16.1,"0,19",0.0,0.0,Summer,No Holiday,Yes,
4700,14/06/2018,1557,20,22.6,74.0,,1594.0,17.7,"0,01",0.0,0.0,Summer,No Holiday,Yes,
4701,14/06/2018,1807,21,22.2,72.0,1.0,1786.0,16.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4702,14/06/2018,1737,22,21.8,72.0,1.0,1952.0,16.5,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4703,14/06/2018,1295,23,21.6,68.0,0.8,2000.0,15.4,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4704,15/06/2018,986,0,21.0,,0.9,2000.0,15.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4705,15/06/2018,717,1,20.6,65.0,1.2,2000.0,13.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4706,15/06/2018,403,2,20.1,67.0,1.1,,13.7,"0,0",0.1,0.0,Summer,No Holiday,Yes,
4707,15/06/2018,154,3,18.8,93.0,1.0,419.0,17.6,"0,0",5.4,0.0,Summer,No Holiday,Yes,
4708,15/06/2018,72,4,18.0,93.0,1.6,627.0,16.8,"0,0",10.5,0.0,Summer,No Holiday,Yes,
4709,15/06/2018,161,5,17.4,86.0,1.1,1820.0,15.0,"0,0",0.5,0.0,Summer,No Holiday,Yes,
4710,15/06/2018,609,6,17.2,83.0,1.3,2000.0,14.2,"0,07",0.0,0.0,Summer,No Holiday,Yes,
4711,15/06/2018,1467,7,18.2,,1.4,2000.0,13.6,"0,56",0.0,0.0,Summer,No Holiday,Yes,
4712,15/06/2018,2328,8,18.7,71.0,1.1,1992.0,13.3,"0,61",0.0,0.0,Summer,No Holiday,Yes,
4713,15/06/2018,1170,9,20.1,65.0,1.4,2000.0,13.3,"0,93",0.0,0.0,Summer,No Holiday,Yes,
4714,15/06/2018,1004,10,22.0,56.0,1.5,1989.0,12.8,"1,91",0.0,0.0,Summer,No Holiday,Yes,
4715,15/06/2018,1118,11,22.9,57.0,1.4,1918.0,13.9,"2,24",0.0,0.0,Summer,No Holiday,Yes,
4716,15/06/2018,1193,12,24.4,50.0,1.6,2000.0,13.2,"3,07",0.0,0.0,Summer,No Holiday,Yes,
4717,15/06/2018,1035,13,25.3,48.0,1.8,1935.0,13.4,"3,42",0.0,0.0,Summer,No Holiday,Yes,
4718,15/06/2018,1027,14,26.4,,2.1,1944.0,12.8,"3,23",0.0,0.0,Summer,No Holiday,Yes,
4719,15/06/2018,1461,15,26.7,,1.6,1995.0,11.9,"2,42",0.0,0.0,Summer,No Holiday,Yes,
4720,15/06/2018,1726,16,26.5,45.0,1.6,,13.5,"1,91",0.0,0.0,Summer,No Holiday,Yes,
4721,15/06/2018,2460,17,26.1,45.0,1.4,2000.0,13.2,"1,26",0.0,0.0,Summer,No Holiday,Yes,
4722,15/06/2018,2891,18,25.9,44.0,1.5,2000.0,12.7,"1,36",0.0,0.0,Summer,No Holiday,Yes,
4723,15/06/2018,2984,19,24.3,48.0,1.5,2000.0,12.5,"0,59",0.0,0.0,Summer,No Holiday,Yes,
4724,15/06/2018,2441,20,22.6,51.0,1.3,2000.0,11.9,"0,06",0.0,0.0,Summer,No Holiday,Yes,
4725,15/06/2018,2337,21,21.4,54.0,1.5,2000.0,11.6,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4726,15/06/2018,2155,22,20.4,,1.4,2000.0,10.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4727,15/06/2018,1593,23,19.6,55.0,1.4,2000.0,10.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4728,16/06/2018,1217,0,19.0,57.0,1.6,2000.0,10.2,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4729,16/06/2018,1056,1,18.4,59.0,1.3,2000.0,10.2,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4730,16/06/2018,764,2,17.9,60.0,0.8,2000.0,10.0,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4731,16/06/2018,518,3,17.4,61.0,1.2,2000.0,9.7,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4732,16/06/2018,317,4,16.9,63.0,1.0,2000.0,9.8,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4733,16/06/2018,277,5,16.6,65.0,1.2,2000.0,9.9,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4734,16/06/2018,381,6,16.3,66.0,0.7,2000.0,9.9,"0,05",0.0,0.0,Summer,No Holiday,Yes,
4735,16/06/2018,583,7,17.0,60.0,1.1,1993.0,9.1,"0,47",0.0,0.0,Summer,No Holiday,Yes,
4736,16/06/2018,892,8,18.7,57.0,1.0,1956.0,9.9,"1,05",0.0,0.0,Summer,No Holiday,Yes,
4737,16/06/2018,1144,9,20.4,54.0,1.5,2000.0,10.7,"1,88",0.0,0.0,Summer,No Holiday,Yes,
4738,16/06/2018,1166,10,21.8,46.0,0.9,1927.0,9.6,"2,46",0.0,0.0,Summer,No Holiday,Yes,
4739,16/06/2018,1330,11,234.0,46.0,1.6,1954.0,11.1,"2,96",0.0,0.0,Summer,No Holiday,Yes,
4740,16/06/2018,1525,12,24.8,43.0,1.2,1943.0,11.3,"3,27",0.0,0.0,Summer,No Holiday,Yes,
4741,16/06/2018,1704,13,26.2,37.0,1.2,1936.0,10.3,"3,36",0.0,0.0,Summer,No Holiday,Yes,
4742,16/06/2018,1783,14,27.1,40.0,1.8,1779.0,12.3,"3,26",0.0,0.0,Summer,No Holiday,Yes,
4743,16/06/2018,1861,15,27.8,41.0,1.6,1851.0,13.3,"2,89",0.0,0.0,Summer,No Holiday,Yes,
4744,16/06/2018,1991,16,28.3,41.0,2.6,1852.0,13.7,"2,58",0.0,0.0,Summer,No Holiday,Yes,
4745,16/06/2018,2383,17,28.4,43.0,2.0,,14.6,"1,93",0.0,0.0,Summer,No Holiday,Yes,
4746,16/06/2018,2451,18,28.0,,2.3,1833.0,15.2,"1,23",0.0,0.0,Summer,No Holiday,Yes,
4747,16/06/2018,2475,19,27.2,48.0,1.4,1994.0,15.2,"0,57",0.0,0.0,Summer,No Holiday,Yes,
4748,16/06/2018,2497,20,25.0,60.0,2.4,1773.0,16.6,"0,1",0.0,0.0,Summer,No Holiday,Yes,
4749,16/06/2018,2435,21,23.7,64.0,1.7,1707.0,16.4,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4750,16/06/2018,1995,22,22.8,69.0,1.7,1656.0,16.8,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4751,16/06/2018,1615,23,22.1,73.0,1.6,1180.0,17.0,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4752,17/06/2018,1394,0,21.5,76.0,1.4,1015.0,17.0,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4753,17/06/2018,929,1,20.9,79.0,2.0,932.0,17.1,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4754,17/06/2018,755,2,20.5,76.0,1.1,994.0,16.1,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4755,17/06/2018,491,3,19.9,80.0,1.6,741.0,16.3,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4756,17/06/2018,304,4,19.4,82.0,0.9,531.0,16.2,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4757,17/06/2018,238,5,19.0,85.0,0.8,567.0,16.4,"0,0",0.0,0.0,Summer,No Holiday,Yes,
4758,17/06/2018,324,6,18.9,83.0,0.3,576.0,15.9,"0,05",0.0,0.0,Summer,No Holiday,Yes,
4759,17/06/2018,475,7,19.6,75.0,0.9,884.0,15.0,"0,42",0.0,0.0,Summer,No Holiday,Yes,
4760,17/06/2018,715,8,21.1,70.0,0.3,766.0,15.4,"0,9",0.0,0.0,Summer,No Holiday,Yes,
4761,17/06/2018,944,9,22.5,66.0,1.2,605.0,15.8,"0,97",0.0,0.0,Summer,No Holiday,Yes,
4762,17/06/2018,953,10,23.0,66.0,1.1,516.0,16.2,"0,83",0.0,0.0,Summer,No Holiday,Yes,
4763,17/06/2018,1146,11,23.6,63.0,0.7,523.0,16.1,"0,93",0.0,0.0,Summer,No Holiday,Yes,
4764,17/06/2018,1422,12,24.8,56.0,0.9,530.0,15.4,"1,57",0.0,0.0,Summer,No Holiday,Yes,
4765,17/06/2018,1563,13,25.7,52.0,1.1,639.0,15.0,"1,81",0.0,0.0,Summer,No Holiday,Yes,
4766,17/06/2018,1709,14,26.8,44.0,1.6,760.0,13.5,"2,01",0.0,0.0,Summer,No Holiday,Yes,
4767,17/06/2018,1979,15,27.3,51.0,2.6,598.0,16.2,"2,4",0.0,0.0,Summer,No Holiday,Yes,
4768,17/06/2018,2235,16,26.6,51.0,2.2,809.0,15.6,"1,27",0.0,0.0,Summer,No Holiday,Yes,
4769,17/06/2018,2330,17,25.6,58.0,3.3,865.0,16.7,"0,66",0.0,0.0,Summer,No Holiday,Yes,
4770,17/06/2018,2474,18,25.0,59.0,3.4,1324.0,16.4,"0,54",0.0,0.0,Summer,No Holiday,Yes,
4771,17/06/2018,2481,19,24.2,62.0,1.9,1225.0,16.4,"0,39",0.0,0.0,Summer,No Holiday,Yes,
